Domain,Problem,Planner,solved,cost,length,expanded,time
ricochet-robots-sat23-strips,p02,solver_2,True,28.0,159.0,1462057.0,93.287831
ricochet-robots-sat23-strips,p10,solver_2,True,19.0,118.0,173610.0,12.269705
ricochet-robots-sat23-strips,p12,solver_2,False,,,,
ricochet-robots-sat23-strips,p15,solver_2,False,,,,
ricochet-robots-sat23-strips,p11,solver_2,False,,,,
tetris-sat14-strips,p034,solver_2,True,161.0,64.0,43042.0,27.033521
tetris-sat14-strips,p036,solver_2,True,117.0,45.0,31315.0,17.213585
tetris-sat14-strips,p027,solver_2,True,149.0,77.0,504587.0,211.777741
tetris-sat14-strips,p033,solver_2,True,155.0,68.0,175221.0,104.097032
tetris-sat14-strips,p040,solver_2,False,,,,
tetris-sat14-strips,p028,solver_2,True,130.0,62.0,218679.0,75.493035
tetris-sat14-strips,p022,solver_2,True,96.0,56.0,396731.0,80.359908
tetris-sat14-strips,p035,solver_2,True,134.0,54.0,81304.0,55.98644
tetris-sat14-strips,p038,solver_2,False,,,,
tetris-sat14-strips,p023,solver_2,False,,,,
tetris-sat14-strips,p026,solver_2,True,159.0,73.0,411319.0,197.008485
tetris-sat14-strips,p032,solver_2,False,,,,
tetris-sat14-strips,p025,solver_2,True,69.0,40.0,356739.0,36.282395
tetris-sat14-strips,p029,solver_2,False,,,,
tetris-sat14-strips,p024,solver_2,True,109.0,60.0,463994.0,126.533801
tetris-sat14-strips,p020,solver_2,True,66.0,32.0,12241.0,1.146474
tetris-sat14-strips,p031,solver_2,True,168.0,75.0,238067.0,162.898838
tetris-sat14-strips,p021,solver_2,True,120.0,53.0,56250.0,17.482738
tetris-sat14-strips,p037,solver_2,False,,,,
tetris-sat14-strips,p039,solver_2,True,167.0,81.0,377813.0,278.457382
scanalyzer-3d-sat08-strips,p06,solver_2,True,60.0,32.0,495.0,0.011357
scanalyzer-3d-sat08-strips,p14,solver_2,True,90.0,38.0,2781971.0,215.702022
scanalyzer-3d-sat08-strips,p13,solver_2,True,78.0,26.0,92.0,0.054524
scanalyzer-3d-sat08-strips,p17,solver_2,False,,,,
scanalyzer-3d-sat08-strips,p27,solver_2,True,70.0,38.0,399.0,0.220374
scanalyzer-3d-sat08-strips,p22,solver_2,True,15.0,5.0,5.0,0.002316
scanalyzer-3d-sat08-strips,p28,solver_2,True,45.0,15.0,40.0,3.347475
scanalyzer-3d-sat08-strips,p26,solver_2,True,118.0,44.0,2989.0,0.95513
scanalyzer-3d-sat08-strips,p21,solver_2,True,144.0,76.0,20140.0,4.028981
scanalyzer-3d-sat08-strips,p01,solver_2,True,30.0,10.0,16.0,0.0
scanalyzer-3d-sat08-strips,p20,solver_2,False,,,,
scanalyzer-3d-sat08-strips,p09,solver_2,True,78.0,42.0,1447.0,0.039441
scanalyzer-3d-sat08-strips,p08,solver_2,True,62.0,26.0,5347.0,0.12979
scanalyzer-3d-sat08-strips,p05,solver_2,True,48.0,20.0,839.0,0.014196
scanalyzer-3d-sat08-strips,p04,solver_2,True,42.0,14.0,29.0,0.005584
scanalyzer-3d-sat08-strips,p03,solver_2,True,42.0,22.0,128.0,0.0
scanalyzer-3d-sat08-strips,p07,solver_2,True,54.0,18.0,46.0,0.013334
scanalyzer-3d-sat08-strips,p23,solver_2,True,15.0,5.0,5.0,0.0035
scanalyzer-3d-sat08-strips,p16,solver_2,True,90.0,30.0,121.0,0.096342
scanalyzer-3d-sat08-strips,p24,solver_2,True,15.0,5.0,5.0,0.003868
scanalyzer-3d-sat08-strips,p30,solver_2,True,129.0,77.0,1163.0,13.316288
scanalyzer-3d-sat08-strips,p25,solver_2,True,30.0,10.0,18.0,0.174983
scanalyzer-3d-sat08-strips,p19,solver_2,True,102.0,34.0,154.0,0.205854
scanalyzer-3d-sat08-strips,p18,solver_2,True,128.0,68.0,13784.0,1.790079
scanalyzer-3d-sat08-strips,p02,solver_2,True,34.0,14.0,152.0,0.003027
scanalyzer-3d-sat08-strips,p10,solver_2,True,66.0,22.0,67.0,0.02782
scanalyzer-3d-sat08-strips,p12,solver_2,True,96.0,52.0,3487.0,0.156626
scanalyzer-3d-sat08-strips,p29,solver_2,True,235.0,105.0,3354.0,37.049158
scanalyzer-3d-sat08-strips,p15,solver_2,True,114.0,62.0,7333.0,0.584857
scanalyzer-3d-sat08-strips,p11,solver_2,True,76.0,32.0,217704.0,9.672052
genome-edit-distances-sat14-strips,p06,solver_2,True,22.0,62.0,518.0,0.05558
genome-edit-distances-sat14-strips,p14,solver_2,True,53.0,177.0,27240.0,3.131725
genome-edit-distances-sat14-strips,p13,solver_2,True,50.0,166.0,17556.0,1.893548
genome-edit-distances-sat14-strips,p17,solver_2,True,46.0,156.0,6826.0,0.874398
genome-edit-distances-sat14-strips,p01,solver_2,True,19.0,59.0,567.0,0.062928
genome-edit-distances-sat14-strips,p20,solver_2,True,37.0,132.0,7766.0,0.595263
genome-edit-distances-sat14-strips,p09,solver_2,True,29.0,94.0,1589.0,0.129787
genome-edit-distances-sat14-strips,p08,solver_2,True,36.0,119.0,1921.0,0.221394
genome-edit-distances-sat14-strips,p05,solver_2,True,29.0,76.0,1141.0,0.103523
genome-edit-distances-sat14-strips,p04,solver_2,True,23.0,66.0,702.0,0.070236
genome-edit-distances-sat14-strips,p03,solver_2,True,22.0,65.0,701.0,0.074028
genome-edit-distances-sat14-strips,p07,solver_2,True,39.0,138.0,3007.0,0.343481
genome-edit-distances-sat14-strips,p16,solver_2,True,45.0,156.0,5509.0,0.645006
genome-edit-distances-sat14-strips,p19,solver_2,True,42.0,140.0,7226.0,1.099527
genome-edit-distances-sat14-strips,p18,solver_2,True,61.0,220.0,16339.0,2.27047
genome-edit-distances-sat14-strips,p02,solver_2,True,24.0,79.0,923.0,0.128431
genome-edit-distances-sat14-strips,p10,solver_2,True,25.0,78.0,1324.0,0.120805
genome-edit-distances-sat14-strips,p12,solver_2,True,33.0,113.0,3791.0,0.307474
genome-edit-distances-sat14-strips,p15,solver_2,True,56.0,206.0,11919.0,1.563336
genome-edit-distances-sat14-strips,p11,solver_2,True,30.0,99.0,2971.0,0.288912
agricola-sat18-strips,p06,solver_2,True,5831.0,103.0,1567.0,11.181132
agricola-sat18-strips,p14,solver_2,False,,,,
agricola-sat18-strips,p13,solver_2,True,1496.0,92.0,273058.0,132.514171
agricola-sat18-strips,p17,solver_2,False,,,,
agricola-sat18-strips,p01,solver_2,True,3277.0,55.0,220.0,1.746397
agricola-sat18-strips,p20,solver_2,False,,,,
agricola-sat18-strips,p09,solver_2,True,6935.0,133.0,2124.0,25.414627
agricola-sat18-strips,p08,solver_2,True,6572.0,128.0,312.0,5.304729
agricola-sat18-strips,p05,solver_2,True,5471.0,101.0,537.0,5.38823
agricola-sat18-strips,p04,solver_2,True,5099.0,87.0,140.0,2.676601
agricola-sat18-strips,p03,solver_2,True,4737.0,83.0,110.0,2.403249
agricola-sat18-strips,p07,solver_2,True,6205.0,119.0,298.0,4.71028
agricola-sat18-strips,p16,solver_2,False,,,,
agricola-sat18-strips,p19,solver_2,False,,,,
agricola-sat18-strips,p18,solver_2,False,,,,
agricola-sat18-strips,p02,solver_2,True,4004.0,66.0,107.0,1.771014
agricola-sat18-strips,p10,solver_2,True,7301.0,141.0,6369.0,92.960955
agricola-sat18-strips,p12,solver_2,True,1246.0,78.0,11235.0,4.194088
agricola-sat18-strips,p15,solver_2,False,,,,
agricola-sat18-strips,p11,solver_2,False,,,,
nomystery-sat11-strips,p06,solver_2,False,,,,
nomystery-sat11-strips,p14,solver_2,False,,,,
nomystery-sat11-strips,p13,solver_2,False,,,,
nomystery-sat11-strips,p17,solver_2,False,,,,
nomystery-sat11-strips,p01,solver_2,True,20.0,20.0,50.0,0.00366
nomystery-sat11-strips,p20,solver_2,False,,,,
nomystery-sat11-strips,p09,solver_2,False,,,,
nomystery-sat11-strips,p08,solver_2,False,,,,
nomystery-sat11-strips,p05,solver_2,True,39.0,39.0,115.0,0.026027
nomystery-sat11-strips,p04,solver_2,True,35.0,35.0,4942.0,0.175303
nomystery-sat11-strips,p03,solver_2,True,31.0,31.0,262.0,0.014762
nomystery-sat11-strips,p07,solver_2,True,48.0,48.0,447.0,0.041254
nomystery-sat11-strips,p16,solver_2,False,,,,
nomystery-sat11-strips,p19,solver_2,False,,,,
nomystery-sat11-strips,p18,solver_2,False,,,,
nomystery-sat11-strips,p02,solver_2,True,23.0,23.0,3619.0,0.047477
nomystery-sat11-strips,p10,solver_2,False,,,,
nomystery-sat11-strips,p12,solver_2,True,21.0,21.0,7263.0,0.074464
nomystery-sat11-strips,p15,solver_2,False,,,,
nomystery-sat11-strips,p11,solver_2,True,20.0,20.0,197.0,0.005508
visitall-sat11-strips,problem38,solver_2,False,,,,
visitall-sat11-strips,problem40,solver_2,False,,,,
visitall-sat11-strips,problem20,solver_2,False,,,,
visitall-sat11-strips,problem28,solver_2,False,,,,
visitall-sat11-strips,problem48,solver_2,False,,,,
visitall-sat11-strips,problem16,solver_2,True,989.0,989.0,844769.0,15.925518
visitall-sat11-strips,problem26,solver_2,False,,,,
visitall-sat11-strips,problem18,solver_2,False,,,,
visitall-sat11-strips,problem50,solver_2,False,,,,
visitall-sat11-strips,problem14,solver_2,True,705.0,705.0,166945.0,2.428925
visitall-sat11-strips,problem24,solver_2,False,,,,
visitall-sat11-strips,problem44,solver_2,False,,,,
visitall-sat11-strips,problem42,solver_2,False,,,,
visitall-sat11-strips,problem12,solver_2,True,485.0,485.0,29894.0,0.305073
visitall-sat11-strips,problem34,solver_2,False,,,,
visitall-sat11-strips,problem36,solver_2,False,,,,
visitall-sat11-strips,problem22,solver_2,False,,,,
visitall-sat11-strips,problem32,solver_2,False,,,,
visitall-sat11-strips,problem30,solver_2,False,,,,
visitall-sat11-strips,problem46,solver_2,False,,,,
visitall-sat14-strips,pfile60,solver_2,False,,,,
visitall-sat14-strips,pfile54,solver_2,False,,,,
visitall-sat14-strips,pfile55,solver_2,False,,,,
visitall-sat14-strips,pfile31,solver_2,False,,,,
visitall-sat14-strips,pfile32,solver_2,False,,,,
visitall-sat14-strips,pfile65,solver_2,False,,,,
visitall-sat14-strips,pfile30,solver_2,False,,,,
visitall-sat14-strips,pfile61,solver_2,False,,,,
visitall-sat14-strips,pfile58,solver_2,False,,,,
visitall-sat14-strips,pfile53,solver_2,False,,,,
visitall-sat14-strips,pfile64,solver_2,False,,,,
visitall-sat14-strips,pfile57,solver_2,False,,,,
visitall-sat14-strips,pfile59,solver_2,False,,,,
visitall-sat14-strips,pfile52,solver_2,False,,,,
visitall-sat14-strips,pfile63,solver_2,False,,,,
visitall-sat14-strips,pfile62,solver_2,False,,,,
visitall-sat14-strips,pfile56,solver_2,False,,,,
visitall-sat14-strips,pfile33,solver_2,False,,,,
visitall-sat14-strips,pfile51,solver_2,False,,,,
visitall-sat14-strips,pfile50,solver_2,False,,,,
sokoban-sat08-strips,p06,solver_2,True,44.0,166.0,15930.0,0.173458
sokoban-sat08-strips,p14,solver_2,True,64.0,291.0,203060.0,2.438175
sokoban-sat08-strips,p13,solver_2,True,31.0,83.0,11758.0,0.129318
sokoban-sat08-strips,p17,solver_2,True,43.0,137.0,18646.0,0.276234
sokoban-sat08-strips,p27,solver_2,True,24.0,87.0,77635.0,1.793444
sokoban-sat08-strips,p22,solver_2,True,72.0,281.0,235638.0,3.278942
sokoban-sat08-strips,p28,solver_2,True,107.0,428.0,418720.0,9.262703
sokoban-sat08-strips,p26,solver_2,True,65.0,312.0,2254001.0,49.053182
sokoban-sat08-strips,p21,solver_2,True,65.0,242.0,148041.0,2.247478
sokoban-sat08-strips,p01,solver_2,True,13.0,41.0,179.0,0.002813
sokoban-sat08-strips,p20,solver_2,False,,,,
sokoban-sat08-strips,p09,solver_2,True,51.0,246.0,45674.0,0.621907
sokoban-sat08-strips,p08,solver_2,True,60.0,206.0,53174.0,0.594253
sokoban-sat08-strips,p05,solver_2,True,36.0,131.0,10201.0,0.08386
sokoban-sat08-strips,p04,solver_2,True,33.0,110.0,26151.0,0.280285
sokoban-sat08-strips,p03,solver_2,True,13.0,49.0,342.0,0.003959
sokoban-sat08-strips,p07,solver_2,True,33.0,87.0,1353.0,0.011154
sokoban-sat08-strips,p23,solver_2,True,64.0,259.0,123034.0,1.53772
sokoban-sat08-strips,p16,solver_2,True,39.0,193.0,41243.0,0.603627
sokoban-sat08-strips,p24,solver_2,True,49.0,131.0,134806.0,1.79776
sokoban-sat08-strips,p30,solver_2,True,90.0,352.0,541281.0,7.770156
sokoban-sat08-strips,p25,solver_2,True,80.0,213.0,47016.0,0.669269
sokoban-sat08-strips,p19,solver_2,True,18.0,47.0,2942.0,0.094596
sokoban-sat08-strips,p18,solver_2,True,63.0,213.0,180756.0,2.791043
sokoban-sat08-strips,p02,solver_2,True,37.0,159.0,905.0,0.011125
sokoban-sat08-strips,p10,solver_2,True,2.0,429.0,1637.0,0.023581
sokoban-sat08-strips,p12,solver_2,True,74.0,256.0,34840.0,0.494775
sokoban-sat08-strips,p29,solver_2,True,52.0,243.0,3943423.0,75.941821
sokoban-sat08-strips,p15,solver_2,True,49.0,203.0,1327446.0,17.328292
sokoban-sat08-strips,p11,solver_2,True,10.0,44.0,291.0,0.014684
transport-sat08-strips,p06,solver_2,True,1816.0,116.0,572.0,0.107029
transport-sat08-strips,p14,solver_2,True,3811.0,121.0,1630.0,0.090397
transport-sat08-strips,p13,solver_2,True,1006.0,39.0,97.0,0.011836
transport-sat08-strips,p17,solver_2,True,4698.0,198.0,682130.0,131.05981
transport-sat08-strips,p27,solver_2,True,4746.0,122.0,2137.0,0.496244
transport-sat08-strips,p22,solver_2,True,778.0,20.0,55.0,0.004027
transport-sat08-strips,p28,solver_2,True,5605.0,160.0,2206.0,0.631165
transport-sat08-strips,p26,solver_2,True,2746.0,92.0,884.0,0.16373
transport-sat08-strips,p21,solver_2,True,431.0,8.0,12.0,0.002761
transport-sat08-strips,p01,solver_2,True,54.0,6.0,11.0,0.002026
transport-sat08-strips,p20,solver_2,False,,,,
transport-sat08-strips,p09,solver_2,True,1659.0,139.0,884.0,0.361715
transport-sat08-strips,p08,solver_2,True,1695.0,131.0,1418.0,0.391311
transport-sat08-strips,p05,solver_2,True,1130.0,79.0,444.0,0.048032
transport-sat08-strips,p04,solver_2,True,841.0,58.0,275.0,0.02618
transport-sat08-strips,p03,solver_2,True,603.0,36.0,97.0,0.012045
transport-sat08-strips,p07,solver_2,True,1853.0,131.0,881.0,0.212148
transport-sat08-strips,p23,solver_2,True,904.0,31.0,55.0,0.011637
transport-sat08-strips,p16,solver_2,True,5169.0,161.0,131264.0,17.531118
transport-sat08-strips,p24,solver_2,True,2573.0,66.0,461.0,0.036128
transport-sat08-strips,p30,solver_2,True,6841.0,231.0,4794.0,2.106553
transport-sat08-strips,p25,solver_2,True,2545.0,84.0,599.0,0.064223
transport-sat08-strips,p19,solver_2,False,,,,
transport-sat08-strips,p18,solver_2,False,,,,
transport-sat08-strips,p02,solver_2,True,431.0,26.0,44.0,0.003293
transport-sat08-strips,p10,solver_2,True,1748.0,149.0,1508.0,0.631195
transport-sat08-strips,p12,solver_2,True,1340.0,33.0,80.0,0.00265
transport-sat08-strips,p29,solver_2,True,5463.0,201.0,3598.0,1.303412
transport-sat08-strips,p15,solver_2,True,3758.0,114.0,1182.0,0.103508
transport-sat08-strips,p11,solver_2,True,475.0,11.0,13.0,0.0
childsnack-sat14-strips,child-snack_pfile16-2,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile05,solver_2,True,55.0,55.0,784496.0,41.21108
childsnack-sat14-strips,child-snack_pfile19-2,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile07-2,solver_2,True,69.0,69.0,1317.0,0.2244
childsnack-sat14-strips,child-snack_pfile14,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile13,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile08-2,solver_2,True,75.0,75.0,1356.0,0.276919
childsnack-sat14-strips,child-snack_pfile10,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile08,solver_2,True,71.0,71.0,1275126.0,196.767516
childsnack-sat14-strips,child-snack_pfile06-2,solver_2,True,64.0,64.0,1106.0,0.149093
childsnack-sat14-strips,child-snack_pfile11-2,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile15-2,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile13-2,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile09,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile11,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile10-2,solver_2,True,79.0,79.0,2091.0,0.646482
childsnack-sat14-strips,child-snack_pfile09-2,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile12,solver_2,False,,,,
childsnack-sat14-strips,child-snack_pfile05-2,solver_2,True,59.0,59.0,3194.0,0.23376
childsnack-sat14-strips,child-snack_pfile19,solver_2,False,,,,
hiking-sat14-strips,ptesting-2-4-8,solver_2,True,70.0,70.0,82935.0,2.46769
hiking-sat14-strips,ptesting-3-3-8,solver_2,True,102.0,102.0,59303.0,3.209662
hiking-sat14-strips,ptesting-2-3-6,solver_2,True,50.0,50.0,39053.0,0.662735
hiking-sat14-strips,ptesting-2-2-7,solver_2,True,62.0,62.0,17120.0,0.265934
hiking-sat14-strips,ptesting-2-2-8,solver_2,True,78.0,78.0,17639.0,0.346044
hiking-sat14-strips,ptesting-3-3-7,solver_2,True,86.0,86.0,61464.0,2.660567
hiking-sat14-strips,ptesting-2-4-7,solver_2,True,59.0,59.0,42222.0,1.020258
hiking-sat14-strips,ptesting-2-3-7,solver_2,True,64.0,64.0,55974.0,1.22398
hiking-sat14-strips,ptesting-3-3-5,solver_2,True,58.0,58.0,17137.0,0.48181
hiking-sat14-strips,ptesting-3-3-6,solver_2,True,66.0,66.0,30393.0,1.099482
hiking-sat14-strips,ptesting-2-3-8,solver_2,True,68.0,68.0,119153.0,3.006246
hiking-sat14-strips,ptesting-3-4-5,solver_2,True,45.0,45.0,21472.0,0.695569
hiking-sat14-strips,ptesting-2-4-5,solver_2,True,40.0,40.0,11482.0,0.18239
hiking-sat14-strips,ptesting-1-2-8,solver_2,True,60.0,60.0,22933.0,0.168628
hiking-sat14-strips,ptesting-3-4-7,solver_2,True,68.0,68.0,243634.0,12.553783
hiking-sat14-strips,ptesting-3-4-6,solver_2,True,64.0,64.0,476612.0,22.346455
hiking-sat14-strips,ptesting-2-2-6,solver_2,True,54.0,54.0,11726.0,0.152944
hiking-sat14-strips,ptesting-3-4-8,solver_2,True,85.0,85.0,106746.0,7.500252
hiking-sat14-strips,ptesting-1-2-7,solver_2,True,50.0,50.0,13375.0,0.085241
hiking-sat14-strips,ptesting-2-4-6,solver_2,True,51.0,51.0,32887.0,0.683864
cave-diving-sat14-strips,p06,solver_2,True,94.0,23.0,505576.0,4.169134
cave-diving-sat14-strips,p14,solver_2,False,,,,
cave-diving-sat14-strips,p13,solver_2,False,,,,
cave-diving-sat14-strips,p17,solver_2,False,,,,
cave-diving-sat14-strips,p01,solver_2,False,,,,
cave-diving-sat14-strips,p20,solver_2,True,98.0,23.0,804246.0,8.79103
cave-diving-sat14-strips,p09,solver_2,True,90.0,23.0,505576.0,4.155989
cave-diving-sat14-strips,p08,solver_2,True,131.0,23.0,834448.0,7.081184
cave-diving-sat14-strips,p05,solver_2,False,,,,
cave-diving-sat14-strips,p04,solver_2,False,,,,
cave-diving-sat14-strips,p03,solver_2,False,,,,
cave-diving-sat14-strips,p07,solver_2,True,95.0,23.0,505576.0,4.150516
cave-diving-sat14-strips,p16,solver_2,False,,,,
cave-diving-sat14-strips,p19,solver_2,True,131.0,23.0,2342834.0,28.011702
cave-diving-sat14-strips,p18,solver_2,True,131.0,23.0,1355633.0,14.85764
cave-diving-sat14-strips,p02,solver_2,False,,,,
cave-diving-sat14-strips,p10,solver_2,False,,,,
cave-diving-sat14-strips,p12,solver_2,False,,,,
cave-diving-sat14-strips,p15,solver_2,False,,,,
cave-diving-sat14-strips,p11,solver_2,False,,,,
caldera-split-sat18-strips,p06,solver_2,True,138.0,84.0,224895.0,11.654723
caldera-split-sat18-strips,p14,solver_2,False,,,,
caldera-split-sat18-strips,p13,solver_2,False,,,,
caldera-split-sat18-strips,p17,solver_2,False,,,,
caldera-split-sat18-strips,p01,solver_2,True,84.0,49.0,14695.0,0.322239
caldera-split-sat18-strips,p20,solver_2,False,,,,
caldera-split-sat18-strips,p09,solver_2,False,,,,
caldera-split-sat18-strips,p08,solver_2,False,,,,
caldera-split-sat18-strips,p05,solver_2,False,,,,
caldera-split-sat18-strips,p04,solver_2,True,114.0,68.0,45854.0,3.08799
caldera-split-sat18-strips,p03,solver_2,True,108.0,62.0,45569.0,2.574293
caldera-split-sat18-strips,p07,solver_2,False,,,,
caldera-split-sat18-strips,p16,solver_2,False,,,,
caldera-split-sat18-strips,p19,solver_2,False,,,,
caldera-split-sat18-strips,p18,solver_2,False,,,,
caldera-split-sat18-strips,p02,solver_2,True,84.0,50.0,32334.0,0.82997
caldera-split-sat18-strips,p10,solver_2,False,,,,
caldera-split-sat18-strips,p12,solver_2,False,,,,
caldera-split-sat18-strips,p15,solver_2,False,,,,
caldera-split-sat18-strips,p11,solver_2,False,,,,
woodworking-sat08-strips,p06,solver_2,True,935.0,41.0,13128.0,0.458224
woodworking-sat08-strips,p14,solver_2,True,710.0,30.0,9081.0,0.274286
woodworking-sat08-strips,p13,solver_2,True,570.0,25.0,8737.0,0.159628
woodworking-sat08-strips,p17,solver_2,True,1195.0,58.0,33937.0,1.483023
woodworking-sat08-strips,p27,solver_2,True,935.0,44.0,16958.0,0.728831
woodworking-sat08-strips,p22,solver_2,True,330.0,15.0,5237.0,0.062731
woodworking-sat08-strips,p28,solver_2,True,1730.0,76.0,34683.0,1.974808
woodworking-sat08-strips,p26,solver_2,True,1205.0,60.0,16173.0,0.566458
woodworking-sat08-strips,p21,solver_2,True,180.0,8.0,408.0,0.002189
woodworking-sat08-strips,p01,solver_2,True,125.0,6.0,7.0,0.0
woodworking-sat08-strips,p20,solver_2,True,1910.0,89.0,22985.0,1.806351
woodworking-sat08-strips,p09,solver_2,True,1550.0,69.0,38959.0,2.75854
woodworking-sat08-strips,p08,solver_2,True,1470.0,60.0,33743.0,1.794098
woodworking-sat08-strips,p05,solver_2,True,750.0,37.0,12071.0,0.343794
woodworking-sat08-strips,p04,solver_2,True,930.0,45.0,14689.0,0.292094
woodworking-sat08-strips,p03,solver_2,True,590.0,24.0,6801.0,0.112855
woodworking-sat08-strips,p07,solver_2,True,1355.0,59.0,20454.0,0.904493
woodworking-sat08-strips,p23,solver_2,True,520.0,24.0,7911.0,0.123888
woodworking-sat08-strips,p16,solver_2,True,945.0,43.0,12736.0,0.470251
woodworking-sat08-strips,p24,solver_2,True,840.0,35.0,11516.0,0.265537
woodworking-sat08-strips,p30,solver_2,True,1620.0,73.0,37322.0,3.034497
woodworking-sat08-strips,p25,solver_2,True,760.0,37.0,14811.0,0.42601
woodworking-sat08-strips,p19,solver_2,True,1485.0,70.0,27950.0,1.601093
woodworking-sat08-strips,p18,solver_2,True,1300.0,60.0,39557.0,2.119366
woodworking-sat08-strips,p02,solver_2,True,280.0,14.0,24.0,0.003981
woodworking-sat08-strips,p10,solver_2,True,1635.0,78.0,42774.0,2.736703
